"gross" "show" "week_ending" "id.show" "id.year" "id.week"
0.971851 "The Phantom of the Opera" 2015-07-05 9 16 6
1.864235 "Wicked" 2015-07-05 10 16 6
0.625581 "Chicago" 2015-07-12 2 16 7
0.614775 "Jersey Boys" 2015-07-12 3 16 7
0.688996 "Les Miserables" 2015-07-12 4 16 7
0.852207 "Mamma Mia!" 2015-07-12 5 16 7
1.450865 "The Book of Mormon" 2015-07-12 7 16 7
2.308891 "The Lion King" 2015-07-12 8 16 7
0.914409 "The Phantom of the Opera" 2015-07-12 9 16 7
1.900091 "Wicked" 2015-07-12 10 16 7
0.638796 "Chicago" 2015-07-19 2 16 8
0.709588 "Jersey Boys" 2015-07-19 3 16 8
0.801902 "Les Miserables" 2015-07-19 4 16 8
0.909862 "Mamma Mia!" 2015-07-19 5 16 8
1.654152 "The Book of Mormon" 2015-07-19 7 16 8
2.620016 "The Lion King" 2015-07-19 8 16 8
1.06446 "The Phantom of the Opera" 2015-07-19 9 16 8
2.167815 "Wicked" 2015-07-19 10 16 8
0.674699 "Chicago" 2015-07-26 2 16 9
0.683286 "Jersey Boys" 2015-07-26 3 16 9
0.812848 "Les Miserables" 2015-07-26 4 16 9
0.932929 "Mamma Mia!" 2015-07-26 5 16 9
1.505083 "The Book of Mormon" 2015-07-26 7 16 9
2.408501 "The Lion King" 2015-07-26 8 16 9
1.090134 "The Phantom of the Opera" 2015-07-26 9 16 9
2.002632 "Wicked" 2015-07-26 10 16 9
0.748452 "Chicago" 2015-08-02 2 16 10
0.651437 "Jersey Boys" 2015-08-02 3 16 10
0.766999 "Les Miserables" 2015-08-02 4 16 10
0.939807 "Mamma Mia!" 2015-08-02 5 16 10
1.474355 "The Book of Mormon" 2015-08-02 7 16 10
2.624288 "The Lion King" 2015-08-02 8 16 10
1.090526 "The Phantom of the Opera" 2015-08-02 9 16 10
2.118401 "Wicked" 2015-08-02 10 16 10
0.602761 "Chicago" 2015-08-09 2 16 11
0.615641 "Jersey Boys" 2015-08-09 3 16 11
0.811144 "Les Miserables" 2015-08-09 4 16 11
0.967336 "Mamma Mia!" 2015-08-09 5 16 11
1.605195 "The Book of Mormon" 2015-08-09 7 16 11
2.333537 "The Lion King" 2015-08-09 8 16 11
1.068693 "The Phantom of the Opera" 2015-08-09 9 16 11
1.980056 "Wicked" 2015-08-09 10 16 11
0.570965 "Chicago" 2015-08-16 2 16 12
0.599028 "Jersey Boys" 2015-08-16 3 16 12
0.787374 "Les Miserables" 2015-08-16 4 16 12
0.983331 "Mamma Mia!" 2015-08-16 5 16 12
1.448473 "The Book of Mormon" 2015-08-16 7 16 12
2.165067 "The Lion King" 2015-08-16 8 16 12
1.015752 "The Phantom of the Opera" 2015-08-16 9 16 12
1.913037 "Wicked" 2015-08-16 10 16 12
0.547645 "Chicago" 2015-08-23 2 16 13
0.57992 "Jersey Boys" 2015-08-23 3 16 13
0.741136 "Les Miserables" 2015-08-23 4 16 13
0.97835 "Mamma Mia!" 2015-08-23 5 16 13
1.443333 "The Book of Mormon" 2015-08-23 7 16 13
1.98619 "The Lion King" 2015-08-23 8 16 13
0.928397 "The Phantom of the Opera" 2015-08-23 9 16 13
1.751974 "Wicked" 2015-08-23 10 16 13
0.508839 "Chicago" 2015-08-30 2 16 14
0.529457 "Jersey Boys" 2015-08-30 3 16 14
0.754427 "Les Miserables" 2015-08-30 4 16 14
0.977098 "Mamma Mia!" 2015-08-30 5 16 14
1.420003 "The Book of Mormon" 2015-08-30 7 16 14
1.835217 "The Lion King" 2015-08-30 8 16 14
0.806639 "The Phantom of the Opera" 2015-08-30 9 16 14
1.492152 "Wicked" 2015-08-30 10 16 14
0.543224 "Chicago" 2015-09-06 2 16 15
0.595598 "Jersey Boys" 2015-09-06 3 16 15
0.808664 "Les Miserables" 2015-09-06 4 16 15
0.954727 "Mamma Mia!" 2015-09-06 5 16 15
1.508403 "The Book of Mormon" 2015-09-06 7 16 15
1.741459 "The Lion King" 2015-09-06 8 16 15
0.814978 "The Phantom of the Opera" 2015-09-06 9 16 15
1.560536 "Wicked" 2015-09-06 10 16 15
0.631817 "Chicago" 2015-09-13 2 16 16
0.691833 "Jersey Boys" 2015-09-13 3 16 16
0.768084 "Les Miserables" 2015-09-13 4 16 16
0.886681 "Mamma Mia!" 2015-09-13 5 16 16
1.438096 "The Book of Mormon" 2015-09-13 7 16 16
1.72732 "The Lion King" 2015-09-13 8 16 16
0.844824 "The Phantom of the Opera" 2015-09-13 9 16 16
1.472236 "Wicked" 2015-09-13 10 16 16
0.724723 "Chicago" 2015-09-20 2 16 17
0.778367 "Jersey Boys" 2015-09-20 3 16 17
0.837432 "Les Miserables" 2015-09-20 4 16 17
1.47835 "The Book of Mormon" 2015-09-20 7 16 17
1.791791 "The Lion King" 2015-09-20 8 16 17
0.959752 "The Phantom of the Opera" 2015-09-20 9 16 17
1.570535 "Wicked" 2015-09-20 10 16 17
0.601777 "Chicago" 2015-09-27 2 16 18
0.650035 "Jersey Boys" 2015-09-27 3 16 18
0.675925 "Les Miserables" 2015-09-27 4 16 18
1.489769 "The Book of Mormon" 2015-09-27 7 16 18
1.758556 "The Lion King" 2015-09-27 8 16 18
0.85007 "The Phantom of the Opera" 2015-09-27 9 16 18
1.426156 "Wicked" 2015-09-27 10 16 18
0.647941 "Chicago" 2015-10-04 2 16 19
0.600079 "Jersey Boys" 2015-10-04 3 16 19
0.671289 "Les Miserables" 2015-10-04 4 16 19
1.489412 "The Book of Mormon" 2015-10-04 7 16 19
1.892393 "The Lion King" 2015-10-04 8 16 19
0.857083 "The Phantom of the Opera" 2015-10-04 9 16 19
1.45457 "Wicked" 2015-10-04 10 16 19
0.708028 "Chicago" 2015-10-11 2 16 20
0.738191 "Jersey Boys" 2015-10-11 3 16 20
0.740253 "Les Miserables" 2015-10-11 4 16 20
1.576943 "The Book of Mormon" 2015-10-11 7 16 20
2.03323 "The Lion King" 2015-10-11 8 16 20
0.997919 "The Phantom of the Opera" 2015-10-11 9 16 20
1.765268 "Wicked" 2015-10-11 10 16 20
0.670769 "Chicago" 2015-10-18 2 16 21
0.699847 "Jersey Boys" 2015-10-18 3 16 21
0.759497 "Les Miserables" 2015-10-18 4 16 21
1.497673 "The Book of Mormon" 2015-10-18 7 16 21
1.932132 "The Lion King" 2015-10-18 8 16 21
0.970991 "The Phantom of the Opera" 2015-10-18 9 16 21
1.720707 "Wicked" 2015-10-18 10 16 21
0.667269 "Chicago" 2015-10-25 2 16 22
0.698868 "Jersey Boys" 2015-10-25 3 16 22
0.744129 "Les Miserables" 2015-10-25 4 16 22
1.483464 "The Book of Mormon" 2015-10-25 7 16 22
1.901907 "The Lion King" 2015-10-25 8 16 22
0.882925 "The Phantom of the Opera" 2015-10-25 9 16 22
1.621057 "Wicked" 2015-10-25 10 16 22
0.561186 "Chicago" 2015-11-01 2 16 23
0.547207 "Jersey Boys" 2015-11-01 3 16 23
0.480903 "Les Miserables" 2015-11-01 4 16 23
1.37701 "The Book of Mormon" 2015-11-01 7 16 23
1.640663 "The Lion King" 2015-11-01 8 16 23
0.730947 "The Phantom of the Opera" 2015-11-01 9 16 23
1.34665 "Wicked" 2015-11-01 10 16 23
0.572096 "Chicago" 2015-11-08 2 16 24
0.636186 "Jersey Boys" 2015-11-08 3 16 24
0.652409 "Les Miserables" 2015-11-08 4 16 24
1.50052 "The Book of Mormon" 2015-11-08 7 16 24
1.764832 "The Lion King" 2015-11-08 8 16 24
0.778945 "The Phantom of the Opera" 2015-11-08 9 16 24
1.583873 "Wicked" 2015-11-08 10 16 24
0.546286 "Chicago" 2015-11-15 2 16 25
0.636002 "Jersey Boys" 2015-11-15 3 16 25
0.672632 "Les Miserables" 2015-11-15 4 16 25
1.487214 "The Book of Mormon" 2015-11-15 7 16 25
1.633344 "The Lion King" 2015-11-15 8 16 25
0.777401 "The Phantom of the Opera" 2015-11-15 9 16 25
1.646787 "Wicked" 2015-11-15 10 16 25
0.429816 "Chicago" 2015-11-22 2 16 26
0.523602 "Jersey Boys" 2015-11-22 3 16 26
0.600492 "Les Miserables" 2015-11-22 4 16 26
1.402842 "The Book of Mormon" 2015-11-22 7 16 26
1.7125 "The Lion King" 2015-11-22 8 16 26
0.66309 "The Phantom of the Opera" 2015-11-22 9 16 26
1.508157 "Wicked" 2015-11-22 10 16 26
0.582301 "Chicago" 2015-11-29 2 16 27
0.715382 "Jersey Boys" 2015-11-29 3 16 27
0.847062 "Les Miserables" 2015-11-29 4 16 27
1.771091 "The Book of Mormon" 2015-11-29 7 16 27
2.436498 "The Lion King" 2015-11-29 8 16 27
1.045645 "The Phantom of the Opera" 2015-11-29 9 16 27
2.290873 "Wicked" 2015-11-29 10 16 27
0.480808 "Chicago" 2015-12-06 2 16 28
0.741956 "Jersey Boys" 2015-12-06 3 16 28
0.717333 "Les Miserables" 2015-12-06 4 16 28
1.536445 "The Book of Mormon" 2015-12-06 7 16 28
1.98382 "The Lion King" 2015-12-06 8 16 28
0.754615 "The Phantom of the Opera" 2015-12-06 9 16 28
1.683339 "Wicked" 2015-12-06 10 16 28
0.497277 "Chicago" 2015-12-13 2 16 29
0.691898 "Jersey Boys" 2015-12-13 3 16 29
0.681566 "Les Miserables" 2015-12-13 4 16 29
1.593849 "The Book of Mormon" 2015-12-13 7 16 29
2.008986 "The Lion King" 2015-12-13 8 16 29
0.741288 "The Phantom of the Opera" 2015-12-13 9 16 29
1.73229 "Wicked" 2015-12-13 10 16 29
0.514511 "Chicago" 2015-12-20 2 16 30
0.644517 "Jersey Boys" 2015-12-20 3 16 30
0.784124 "Les Miserables" 2015-12-20 4 16 30
1.613034 "The Book of Mormon" 2015-12-20 7 16 30
2.152296 "The Lion King" 2015-12-20 8 16 30
0.860033 "The Phantom of the Opera" 2015-12-20 9 16 30
1.903218 "Wicked" 2015-12-20 10 16 30
1.033996 "Chicago" 2016-01-03 2 17 32
0.922954 "Jersey Boys" 2016-01-03 3 17 32
1.245505 "Les Miserables" 2016-01-03 4 17 32
2.024551 "The Book of Mormon" 2016-01-03 7 17 32
2.878505 "The Lion King" 2016-01-03 8 17 32
1.651287 "The Phantom of the Opera" 2016-01-03 9 17 32
2.940096 "Wicked" 2016-01-03 10 17 32
0.49823075 "Chicago" 2016-01-10 2 17 33
0.7617655 "Jersey Boys" 2016-01-10 3 17 33
0.713975 "Les Miserables" 2016-01-10 4 17 33
1.492963 "The Book of Mormon" 2016-01-10 7 17 33
1.812024 "The Lion King" 2016-01-10 8 17 33
0.77031473 "The Phantom of the Opera" 2016-01-10 9 17 33
1.552322 "Wicked" 2016-01-10 10 17 33
0.42825025 "Chicago" 2016-01-17 2 17 34
0.66882497 "Jersey Boys" 2016-01-17 3 17 34
0.70253207 "Les Miserables" 2016-01-17 4 17 34
1.496509 "The Book of Mormon" 2016-01-17 7 17 34
1.660171 "The Lion King" 2016-01-17 8 17 34
0.6357686 "The Phantom of the Opera" 2016-01-17 9 17 34
1.590318 "Wicked" 2016-01-17 10 17 34
0.27084243 "Chicago" 2016-01-24 2 17 35
0.34402079 "Jersey Boys" 2016-01-24 3 17 35
0.40574217 "Les Miserables" 2016-01-24 4 17 35
0.96856336 "The Book of Mormon" 2016-01-24 7 17 35
1.0630395 "The Lion King" 2016-01-24 8 17 35
0.3977687 "The Phantom of the Opera" 2016-01-24 9 17 35
0.98315 "Wicked" 2016-01-24 10 17 35
0.42258027 "Chicago" 2016-01-31 2 17 36
0.5719642 "Jersey Boys" 2016-01-31 3 17 36
0.68675191 "Les Miserables" 2016-01-31 4 17 36
1.343531 "The Book of Mormon" 2016-01-31 7 17 36
1.513498 "The Lion King" 2016-01-31 8 17 36
0.59976643 "The Phantom of the Opera" 2016-01-31 9 17 36
1.4696215 "Wicked" 2016-01-31 10 17 36
0.39702025 "Chicago" 2016-02-07 2 17 37
0.4659115 "Jersey Boys" 2016-02-07 3 17 37
0.57695875 "Les Miserables" 2016-02-07 4 17 37
1.273332 "The Book of Mormon" 2016-02-07 7 17 37
1.5334025 "The Lion King" 2016-02-07 8 17 37
0.61859109 "The Phantom of the Opera" 2016-02-07 9 17 37
1.4296955 "Wicked" 2016-02-07 10 17 37
0.56635641 "Chicago" 2016-02-14 2 17 38
0.5955215 "Jersey Boys" 2016-02-14 3 17 38
0.87142287 "Les Miserables" 2016-02-14 4 17 38
1.472569 "The Book of Mormon" 2016-02-14 7 17 38
1.7170425 "The Lion King" 2016-02-14 8 17 38
0.77949077 "The Phantom of the Opera" 2016-02-14 9 17 38
1.6954525 "Wicked" 2016-02-14 10 17 38
0.45855345 "Chicago" 2016-02-21 2 17 39
0.607591 "Jersey Boys" 2016-02-21 3 17 39
0.79813659 "Les Miserables" 2016-02-21 4 17 39
1.36595587 "The Book of Mormon" 2016-02-21 7 17 39
1.85172 "The Lion King" 2016-02-21 8 17 39
0.72980455 "The Phantom of the Opera" 2016-02-21 9 17 39
1.747324 "Wicked" 2016-02-21 10 17 39
0.34273665 "Chicago" 2016-02-28 2 17 40
0.4826015 "Jersey Boys" 2016-02-28 3 17 40
0.73640155 "Les Miserables" 2016-02-28 4 17 40
1.3002305 "The Book of Mormon" 2016-02-28 7 17 40
1.46912 "The Lion King" 2016-02-28 8 17 40
0.5183836 "The Phantom of the Opera" 2016-02-28 9 17 40
1.29596 "Wicked" 2016-02-28 10 17 40
0.37766963 "Chicago" 2016-03-06 2 17 41
0.490591 "Jersey Boys" 2016-03-06 3 17 41
0.5346059 "Les Miserables" 2016-03-06 4 17 41
1.278459 "The Book of Mormon" 2016-03-06 7 17 41
1.461331 "The Lion King" 2016-03-06 8 17 41
0.55222861 "The Phantom of the Opera" 2016-03-06 9 17 41
1.337007 "Wicked" 2016-03-06 10 17 41
0.46918773 "Chicago" 2016-03-13 2 17 42
0.56402457 "Jersey Boys" 2016-03-13 3 17 42
0.69873133 "Les Miserables" 2016-03-13 4 17 42
1.35345609 "The Book of Mormon" 2016-03-13 7 17 42
1.708789 "The Lion King" 2016-03-13 8 17 42
0.72346552 "The Phantom of the Opera" 2016-03-13 9 17 42
1.66247 "Wicked" 2016-03-13 10 17 42
0.57467603 "Chicago" 2016-03-20 2 17 43
0.63612347 "Jersey Boys" 2016-03-20 3 17 43
0.874255 "Les Miserables" 2016-03-20 4 17 43
1.36788763 "The Book of Mormon" 2016-03-20 7 17 43
2.044101 "The Lion King" 2016-03-20 8 17 43
0.98164711 "The Phantom of the Opera" 2016-03-20 9 17 43
1.934807 "Wicked" 2016-03-20 10 17 43
0.72379075 "Chicago" 2016-03-27 2 17 44
0.7135744 "Jersey Boys" 2016-03-27 3 17 44
1.0156718 "Les Miserables" 2016-03-27 4 17 44
1.414631 "The Book of Mormon" 2016-03-27 7 17 44
2.629844 "The Lion King" 2016-03-27 8 17 44
1.35218594 "The Phantom of the Opera" 2016-03-27 9 17 44
2.532613 "Wicked" 2016-03-27 10 17 44
0.6180243 "Chicago" 2016-04-03 2 17 45
0.6976785 "Jersey Boys" 2016-04-03 3 17 45
0.8853892 "Les Miserables" 2016-04-03 4 17 45
1.340418 "The Book of Mormon" 2016-04-03 7 17 45
2.289548 "The Lion King" 2016-04-03 8 17 45
1.14869916 "The Phantom of the Opera" 2016-04-03 9 17 45
2.215826 "Wicked" 2016-04-03 10 17 45
0.49489555 "Chicago" 2016-04-10 2 17 46
0.49509788 "Jersey Boys" 2016-04-10 3 17 46
0.689608 "Les Miserables" 2016-04-10 4 17 46
1.322498 "The Book of Mormon" 2016-04-10 7 17 46
1.996041 "The Lion King" 2016-04-10 8 17 46
0.91045271 "The Phantom of the Opera" 2016-04-10 9 17 46
1.676579 "Wicked" 2016-04-10 10 17 46
0.50967087 "Chicago" 2016-04-17 2 17 47
0.52512727 "Jersey Boys" 2016-04-17 3 17 47
0.65278279 "Les Miserables" 2016-04-17 4 17 47
1.343502 "The Book of Mormon" 2016-04-17 7 17 47
1.939509 "The Lion King" 2016-04-17 8 17 47
0.7556816 "The Phantom of the Opera" 2016-04-17 9 17 47
1.612361 "Wicked" 2016-04-17 10 17 47
0.51533198 "Chicago" 2016-04-24 2 17 48
0.53107567 "Jersey Boys" 2016-04-24 3 17 48
0.65115 "Les Miserables" 2016-04-24 4 17 48
1.32546469 "The Book of Mormon" 2016-04-24 7 17 48
1.99576 "The Lion King" 2016-04-24 8 17 48
0.76114676 "The Phantom of the Opera" 2016-04-24 9 17 48
1.660014 "Wicked" 2016-04-24 10 17 48
0.52412 "Chicago" 2016-05-01 2 17 49
0.55398415 "Jersey Boys" 2016-05-01 3 17 49
0.66270503 "Les Miserables" 2016-05-01 4 17 49
1.33291 "The Book of Mormon" 2016-05-01 7 17 49
1.950539 "The Lion King" 2016-05-01 8 17 49
0.8927515 "The Phantom of the Opera" 2016-05-01 9 17 49
1.62591 "Wicked" 2016-05-01 10 17 49
0.55004525 "Chicago" 2016-05-08 2 17 50
0.52042478 "Jersey Boys" 2016-05-08 3 17 50
0.62268693 "Les Miserables" 2016-05-08 4 17 50
1.289782 "The Book of Mormon" 2016-05-08 7 17 50
2.007738 "The Lion King" 2016-05-08 8 17 50
0.80345565 "The Phantom of the Opera" 2016-05-08 9 17 50
1.474349 "Wicked" 2016-05-08 10 17 50
0.51692033 "Chicago" 2016-05-15 2 17 51
0.5702315 "Jersey Boys" 2016-05-15 3 17 51
0.65269363 "Les Miserables" 2016-05-15 4 17 51
1.341902 "The Book of Mormon" 2016-05-15 7 17 51
1.65107 "The Lion King" 2016-05-15 8 17 51
0.83288573 "The Phantom of the Opera" 2016-05-15 9 17 51
1.478453 "Wicked" 2016-05-15 10 17 51
0.57894773 "Chicago" 2016-05-22 2 17 52
0.584273 "Jersey Boys" 2016-05-22 3 17 52
0.7282845 "Les Miserables" 2016-05-22 4 17 52
1.38843066 "The Book of Mormon" 2016-05-22 7 17 52
2.05655 "The Lion King" 2016-05-22 8 17 52
1.03351326 "The Phantom of the Opera" 2016-05-22 9 17 52
1.673967 "Wicked" 2016-05-22 10 17 52
0.59663215 "Chicago" 2016-05-29 2 17 1
0.539847 "Jersey Boys" 2016-05-29 3 17 1
0.7556478 "Les Miserables" 2016-05-29 4 17 1
1.34604917 "The Book of Mormon" 2016-05-29 7 17 1
2.07245 "The Lion King" 2016-05-29 8 17 1
1.02692702 "The Phantom of the Opera" 2016-05-29 9 17 1
1.744424 "Wicked" 2016-05-29 10 17 1
0.50591866 "Chicago" 2016-06-05 2 17 2
0.50546089 "Jersey Boys" 2016-06-05 3 17 2
0.685321 "Les Miserables" 2016-06-05 4 17 2
1.30597454 "The Book of Mormon" 2016-06-05 7 17 2
2.059644 "The Lion King" 2016-06-05 8 17 2
0.85778343 "The Phantom of the Opera" 2016-06-05 9 17 2
1.684817 "Wicked" 2016-06-05 10 17 2
0.5658348 "Chicago" 2016-06-12 2 17 3
0.54099607 "Jersey Boys" 2016-06-12 3 17 3
0.7558555 "Les Miserables" 2016-06-12 4 17 3
1.34308262 "The Book of Mormon" 2016-06-12 7 17 3
2.071899 "The Lion King" 2016-06-12 8 17 3
0.9413271 "The Phantom of the Opera" 2016-06-12 9 17 3
1.859038 "Wicked" 2016-06-12 10 17 3
0.52197117 "Chicago" 2016-06-19 2 17 4
0.5340788 "Jersey Boys" 2016-06-19 3 17 4
0.8133194 "Les Miserables" 2016-06-19 4 17 4
1.37117612 "The Book of Mormon" 2016-06-19 7 17 4
2.10641 "The Lion King" 2016-06-19 8 17 4
0.95871134 "The Phantom of the Opera" 2016-06-19 9 17 4
1.818372 "Wicked" 2016-06-19 10 17 4
0.57791423 "Chicago" 2016-06-26 2 17 5
0.59040554 "Jersey Boys" 2016-06-26 3 17 5
0.899993 "Les Miserables" 2016-06-26 4 17 5
1.37145505 "The Book of Mormon" 2016-06-26 7 17 5
2.113062 "The Lion King" 2016-06-26 8 17 5
0.9986799 "The Phantom of the Opera" 2016-06-26 9 17 5
1.969159 "Wicked" 2016-06-26 10 17 5
0.62842555 "Chicago" 2016-07-03 2 17 6
0.540597 "Jersey Boys" 2016-07-03 3 17 6
0.9171089 "Les Miserables" 2016-07-03 4 17 6
1.32438966 "The Book of Mormon" 2016-07-03 7 17 6
2.164298 "The Lion King" 2016-07-03 8 17 6
0.95378316 "The Phantom of the Opera" 2016-07-03 9 17 6
1.863121 "Wicked" 2016-07-03 10 17 6
0.5049188 "Chicago" 2016-07-10 2 17 7
0.4892545 "Jersey Boys" 2016-07-10 3 17 7
0.87995197 "Les Miserables" 2016-07-10 4 17 7
1.32271037 "The Book of Mormon" 2016-07-10 7 17 7
2.255572 "The Lion King" 2016-07-10 8 17 7
0.8979933 "The Phantom of the Opera" 2016-07-10 9 17 7
1.758107 "Wicked" 2016-07-10 10 17 7
0.55944255 "Chicago" 2016-07-17 2 17 8
0.542904 "Jersey Boys" 2016-07-17 3 17 8
0.91804074 "Les Miserables" 2016-07-17 4 17 8
1.48680166 "The Book of Mormon" 2016-07-17 7 17 8
2.513984 "The Lion King" 2016-07-17 8 17 8
0.98439532 "The Phantom of the Opera" 2016-07-17 9 17 8
1.780497 "Wicked" 2016-07-17 10 17 8
0.5726188 "Chicago" 2016-07-24 2 17 9
0.521576 "Jersey Boys" 2016-07-24 3 17 9
0.94739482 "Les Miserables" 2016-07-24 4 17 9
1.34723833 "The Book of Mormon" 2016-07-24 7 17 9
2.310911 "The Lion King" 2016-07-24 8 17 9
1.01668098 "The Phantom of the Opera" 2016-07-24 9 17 9
1.896987 "Wicked" 2016-07-24 10 17 9
0.59491335 "Chicago" 2016-07-31 2 17 10
0.548113 "Jersey Boys" 2016-07-31 3 17 10
0.94720195 "Les Miserables" 2016-07-31 4 17 10
1.46253109 "The Book of Mormon" 2016-07-31 7 17 10
2.554453 "The Lion King" 2016-07-31 8 17 10
1.0166338 "The Phantom of the Opera" 2016-07-31 9 17 10
1.899742 "Wicked" 2016-07-31 10 17 10
0.53457475 "Chicago" 2016-08-07 2 17 11
0.519934 "Jersey Boys" 2016-08-07 3 17 11
1.00880799 "Les Miserables" 2016-08-07 4 17 11
1.32656206 "The Book of Mormon" 2016-08-07 7 17 11
2.292428 "The Lion King" 2016-08-07 8 17 11
0.96126522 "The Phantom of the Opera" 2016-08-07 9 17 11
1.927412 "Wicked" 2016-08-07 10 17 11
0.5716234 "Chicago" 2016-08-14 2 17 12
0.530413 "Jersey Boys" 2016-08-14 3 17 12
1.0353965 "Les Miserables" 2016-08-14 4 17 12
1.30596234 "The Book of Mormon" 2016-08-14 7 17 12
2.233894 "The Lion King" 2016-08-14 8 17 12
0.99963161 "The Phantom of the Opera" 2016-08-14 9 17 12
1.779664 "Wicked" 2016-08-14 10 17 12
0.54448458 "Chicago" 2016-08-21 2 17 13
0.478475 "Jersey Boys" 2016-08-21 3 17 13
1.039755 "Les Miserables" 2016-08-21 4 17 13
1.258954 "The Book of Mormon" 2016-08-21 7 17 13
2.048009 "The Lion King" 2016-08-21 8 17 13
0.89311229 "The Phantom of the Opera" 2016-08-21 9 17 13
1.575605 "Wicked" 2016-08-21 10 17 13
0.51996 "Chicago" 2016-08-28 2 17 14
0.484471 "Jersey Boys" 2016-08-28 3 17 14
1.0799986 "Les Miserables" 2016-08-28 4 17 14
1.239369 "The Book of Mormon" 2016-08-28 7 17 14
1.933277 "The Lion King" 2016-08-28 8 17 14
0.81048613 "The Phantom of the Opera" 2016-08-28 9 17 14
1.458862 "Wicked" 2016-08-28 10 17 14
0.574912 "Chicago" 2016-09-04 2 17 15
0.538955 "Jersey Boys" 2016-09-04 3 17 15
1.326559 "Les Miserables" 2016-09-04 4 17 15
1.288018 "The Book of Mormon" 2016-09-04 7 17 15
1.867689 "The Lion King" 2016-09-04 8 17 15
0.8230606 "The Phantom of the Opera" 2016-09-04 9 17 15
1.408374 "Wicked" 2016-09-04 10 17 15
0.59879205 "Chicago" 2016-09-11 2 17 16
0.593985 "Jersey Boys" 2016-09-11 3 17 16
1.230293 "The Book of Mormon" 2016-09-11 7 17 16
1.7130285 "The Lion King" 2016-09-11 8 17 16
0.8337882 "The Phantom of the Opera" 2016-09-11 9 17 16
1.3931675 "Wicked" 2016-09-11 10 17 16
0.6308236 "Chicago" 2016-09-18 2 17 17
0.7480537 "Jersey Boys" 2016-09-18 3 17 17
1.285144 "The Book of Mormon" 2016-09-18 7 17 17
1.8490655 "The Lion King" 2016-09-18 8 17 17
0.9512818 "The Phantom of the Opera" 2016-09-18 9 17 17
1.5000935 "Wicked" 2016-09-18 10 17 17
0.48601605 "Chicago" 2016-09-25 2 17 18
0.606097 "Jersey Boys" 2016-09-25 3 17 18
1.2945315 "The Book of Mormon" 2016-09-25 7 17 18
1.789056 "The Lion King" 2016-09-25 8 17 18
0.8210662 "The Phantom of the Opera" 2016-09-25 9 17 18
1.285548 "Wicked" 2016-09-25 10 17 18
0.50554375 "Chicago" 2016-10-02 2 17 19
0.690408 "Jersey Boys" 2016-10-02 3 17 19
1.32059 "The Book of Mormon" 2016-10-02 7 17 19
1.862033 "The Lion King" 2016-10-02 8 17 19
0.84396757 "The Phantom of the Opera" 2016-10-02 9 17 19
1.36835 "Wicked" 2016-10-02 10 17 19
0.62072395 "Chicago" 2016-10-09 2 17 20
0.75187149 "Jersey Boys" 2016-10-09 3 17 20
1.417234 "The Book of Mormon" 2016-10-09 7 17 20
2.055928 "The Lion King" 2016-10-09 8 17 20
0.99009121 "The Phantom of the Opera" 2016-10-09 9 17 20
1.719802 "Wicked" 2016-10-09 10 17 20
0.61362185 "Chicago" 2016-10-16 2 17 21
0.7924035 "Jersey Boys" 2016-10-16 3 17 21
1.360797 "The Book of Mormon" 2016-10-16 7 17 21
1.962745 "The Lion King" 2016-10-16 8 17 21
0.97189436 "The Phantom of the Opera" 2016-10-16 9 17 21
1.653148 "Wicked" 2016-10-16 10 17 21
0.62135691 "Chicago" 2016-10-23 2 17 22
0.8305632 "Jersey Boys" 2016-10-23 3 17 22
1.368426 "The Book of Mormon" 2016-10-23 7 17 22
1.971896 "The Lion King" 2016-10-23 8 17 22
0.9154848 "The Phantom of the Opera" 2016-10-23 9 17 22
1.682068 "Wicked" 2016-10-23 10 17 22
0.56182615 "Chicago" 2016-10-30 2 17 23
0.781211 "Jersey Boys" 2016-10-30 3 17 23
1.26139 "The Book of Mormon" 2016-10-30 7 17 23
1.837613 "The Lion King" 2016-10-30 8 17 23
0.83963164 "The Phantom of the Opera" 2016-10-30 9 17 23
1.456974 "Wicked" 2016-10-30 10 17 23
0.48677644 "Chicago" 2016-11-06 2 17 24
0.7848335 "Jersey Boys" 2016-11-06 3 17 24
1.292274 "The Book of Mormon" 2016-11-06 7 17 24
1.834961 "The Lion King" 2016-11-06 8 17 24
0.77635811 "The Phantom of the Opera" 2016-11-06 9 17 24
1.435835 "Wicked" 2016-11-06 10 17 24
0.55696815 "Chicago" 2016-11-13 2 17 25
0.913377 "Jersey Boys" 2016-11-13 3 17 25
1.337461 "The Book of Mormon" 2016-11-13 7 17 25
1.838816 "The Lion King" 2016-11-13 8 17 25
0.9062048 "The Phantom of the Opera" 2016-11-13 9 17 25
1.752417 "Wicked" 2016-11-13 10 17 25
0.49489825 "Chicago" 2016-11-20 2 17 26
0.8950285 "Jersey Boys" 2016-11-20 3 17 26
1.32635853 "The Book of Mormon" 2016-11-20 7 17 26
1.812204 "The Lion King" 2016-11-20 8 17 26
0.73127433 "The Phantom of the Opera" 2016-11-20 9 17 26
1.481062 "Wicked" 2016-11-20 10 17 26
0.72385365 "Chicago" 2016-11-27 2 17 27
0.9828545 "Jersey Boys" 2016-11-27 3 17 27
1.53394 "The Book of Mormon" 2016-11-27 7 17 27
2.496332 "The Lion King" 2016-11-27 8 17 27
1.2559997 "The Phantom of the Opera" 2016-11-27 9 17 27
2.286976 "Wicked" 2016-11-27 10 17 27
